DRS,DISTRICT,PERIODE,temperature_moyenne,temperature_max,temperature_min,precipitation,humidite,vent,rayonnement_solaire
DRS Saint-Louis,Podor,2021-07-01,31.73,39.24,25.21,14.0,48.26,4.14,6.6
DRS Saint-Louis,Podor,2021-08-01,30.01,35.23,25.61,262.16,67.25,2.56,6.43
DRS Saint-Louis,Podor,2021-09-01,30.48,36.52,25.71,90.93,65.28,2.41,6.28
DRS Saint-Louis,Podor,2021-10-01,30.3,37.39,24.5,6.31,51.15,2.24,5.64
DRS Saint-Louis,Podor,2021-11-01,28.51,36.0,22.36,1.83,38.66,2.54,5.21
DRS Saint-Louis,Podor,2021-12-01,25.55,33.27,19.57,0.11,30.12,3.13,4.32
DRS Saint-Louis,Podor,2022-01-01,24.69,32.81,17.9,0.05,22.16,3.5,5.06
DRS Saint-Louis,Podor,2022-02-01,25.65,34.62,18.2,0.0,20.74,3.83,5.85
DRS Saint-Louis,Podor,2022-03-01,26.95,36.45,18.55,0.0,22.48,3.77,6.7
DRS Saint-Louis,Podor,2022-04-01,30.52,40.15,21.75,0.0,26.26,4.07,7.29
DRS Saint-Louis,Podor,2022-05-01,32.89,41.85,24.52,7.78,27.85,3.64,7.08
DRS Saint-Louis,Podor,2022-06-01,33.99,41.2,27.11,22.9,38.1,3.49,6.36
DRS Saint-Louis,Podor,2022-07-01,31.69,38.16,25.91,64.6,52.81,3.91,6.22
DRS Saint-Louis,Podor,2022-08-01,30.21,35.3,25.78,178.61,65.85,2.89,6.01
DRS Saint-Louis,Podor,2022-09-01,29.52,34.25,25.46,107.32,70.57,2.24,5.98
DRS Saint-Louis,Podor,2022-10-01,29.56,35.83,24.52,22.52,59.24,1.86,5.79
DRS Saint-Louis,Podor,2022-11-01,25.81,34.48,18.82,0.0,36.77,2.47,5.41
DRS Saint-Louis,Podor,2022-12-01,24.12,32.9,17.11,25.78,35.52,2.85,5.2
DRS Saint-Louis,Podor,2023-01-01,23.08,31.62,16.28,0.65,28.67,3.3,4.98
DRS Saint-Louis,Podor,2023-02-01,25.68,34.24,18.87,0.0,25.93,3.79,5.37
DRS Saint-Louis,Podor,2023-03-01,29.27,39.07,20.56,0.0,23.81,3.39,6.8
DRS Saint-Louis,Podor,2023-04-01,30.79,39.6,22.76,0.3,28.87,3.92,6.96
DRS Saint-Louis,Podor,2023-05-01,33.4,41.52,25.83,0.8,29.12,3.84,6.74
DRS Saint-Louis,Podor,2023-06-01,34.25,42.38,26.63,0.8,35.67,4.2,6.81
DRS Saint-Louis,Podor,2023-07-01,32.35,38.41,26.98,87.63,54.17,3.31,6.36
DRS Saint-Louis,Podor,2023-08-01,31.27,37.08,26.26,119.86,61.35,3.19,6.11
DRS Saint-Louis,Podor,2023-09-01,30.41,35.78,26.11,68.61,67.53,2.43,6.09
DRS Saint-Louis,Podor,2023-10-01,30.74,37.6,25.11,33.69,53.93,2.1,5.71
DRS Saint-Louis,Podor,2023-11-01,27.64,36.95,19.94,0.0,25.45,2.66,5.57
DRS Saint-Louis,Podor,2023-12-01,24.92,33.88,17.73,0.0,22.01,3.31,5.01
DRS Saint-Louis,Podor,2024-01-01,24.77,34.35,17.24,0.0,21.08,3.06,5.22
DRS Saint-Louis,Podor,2024-02-01,26.91,36.94,18.57,0.0,15.72,3.43,5.95
DRS Saint-Louis,Podor,2024-03-01,28.41,38.29,19.82,0.0,25.14,3.21,6.69
DRS Saint-Louis,Podor,2024-04-01,32.05,41.65,23.6,0.03,25.39,4.11,7.04
DRS Saint-Louis,Podor,2024-05-01,34.31,43.62,25.51,0.0,25.09,3.96,7.2
DRS Saint-Louis,Podor,2024-06-01,33.16,41.79,25.24,3.33,38.82,3.88,6.58
DRS Saint-Louis,Podor,2024-07-01,31.99,38.33,26.37,65.07,53.64,3.98,6.24
DRS Saint-Louis,Podor,2024-08-01,31.24,36.66,26.64,107.74,61.6,3.27,6.28
DRS Saint-Louis,Podor,2024-09-01,30.06,35.34,25.61,106.47,64.41,2.76,5.49
DRS Saint-Louis,Podor,2024-10-01,30.45,37.25,24.8,16.91,52.56,2.21,5.63
DRS Saint-Louis,Podor,2024-11-01,27.31,36.24,20.11,0.0,37.45,2.63,5.55
DRS Saint-Louis,Podor,2024-12-01,24.23,31.88,18.23,1.29,27.14,3.42,4.31
DRS Saint-Louis,Richard Toll,2021-01-01,22.63,31.39,15.82,0.0,33.91,4.16,5.23
DRS Saint-Louis,Richard Toll,2021-02-01,24.47,34.06,16.56,0.0,26.61,3.82,5.71
DRS Saint-Louis,Richard Toll,2021-03-01,26.41,36.59,18.13,0.0,33.24,3.89,6.83
DRS Saint-Louis,Richard Toll,2021-04-01,29.39,40.23,20.93,0.0,35.22,4.42,7.29
DRS Saint-Louis,Richard Toll,2021-05-01,29.69,40.47,21.38,0.02,40.44,4.57,6.96
DRS Saint-Louis,Richard Toll,2021-06-01,31.63,40.22,24.6,15.4,44.69,4.25,6.69
DRS Saint-Louis,Richard Toll,2021-07-01,30.26,37.7,24.49,8.88,55.45,4.17,6.7
DRS Saint-Louis,Richard Toll,2021-08-01,30.13,35.46,25.82,188.91,66.38,2.69,6.24
DRS Saint-Louis,Richard Toll,2021-09-01,30.54,36.59,25.84,98.44,65.35,2.4,6.23
DRS Saint-Louis,Richard Toll,2021-10-01,30.3,37.56,24.48,7.21,51.86,2.38,5.62
DRS Saint-Louis,Richard Toll,2021-11-01,28.43,36.08,22.23,5.11,40.61,2.63,5.15
DRS Saint-Louis,Richard Toll,2021-12-01,25.41,33.23,19.33,0.13,31.3,3.28,4.25
DRS Saint-Louis,Richard Toll,2022-01-01,24.52,32.67,17.93,0.12,26.26,3.56,4.92
DRS Saint-Louis,Richard Toll,2022-02-01,25.21,34.29,17.93,0.0,24.59,4.1,5.81
DRS Saint-Louis,Richard Toll,2022-03-01,26.03,36.03,17.7,0.0,29.9,4.05,6.75
DRS Saint-Louis,Richard Toll,2022-04-01,28.77,39.35,20.32,0.0,35.2,4.46,7.25
DRS Saint-Louis,Richard Toll,2022-05-01,31.14,40.81,22.97,2.48,36.76,3.92,7.02
DRS Saint-Louis,Richard Toll,2022-06-01,32.9,40.8,26.07,16.79,43.62,3.76,6.51
DRS Saint-Louis,Richard Toll,2022-07-01,30.61,37.25,25.35,68.45,58.1,4.04,6.34
DRS Saint-Louis,Richard Toll,2022-08-01,29.79,34.79,25.72,170.53,67.99,2.93,6.12
DRS Saint-Louis,Richard Toll,2022-09-01,29.65,34.41,25.68,78.39,70.21,2.29,5.94
DRS Saint-Louis,Richard Toll,2022-10-01,29.77,36.13,24.75,20.17,58.97,1.94,5.85
DRS Saint-Louis,Richard Toll,2022-11-01,26.17,34.68,19.14,0.0,34.71,2.54,5.4
DRS Saint-Louis,Richard Toll,2022-12-01,24.13,33.06,17.18,18.12,37.76,3.09,5.26
DRS Saint-Louis,Richard Toll,2023-01-01,23.12,31.7,16.37,0.53,31.05,3.51,4.97
DRS Saint-Louis,Richard Toll,2023-02-01,25.28,34.01,18.49,0.0,29.16,3.93,5.38
DRS Saint-Louis,Richard Toll,2023-03-01,28.92,38.9,20.49,0.0,27.92,3.53,6.87
DRS Saint-Louis,Richard Toll,2023-04-01,29.67,39.21,21.89,0.22,35.42,4.19,6.88
DRS Saint-Louis,Richard Toll,2023-05-01,31.66,40.74,24.21,0.15,37.27,4.22,6.8
DRS Saint-Louis,Richard Toll,2023-06-01,32.49,41.37,25.3,0.61,44.59,4.53,6.9
DRS Saint-Louis,Richard Toll,2023-07-01,31.58,37.69,26.63,97.15,58.28,3.45,6.3
DRS Saint-Louis,Richard Toll,2023-08-01,30.48,35.97,26.03,164.57,65.82,3.21,6.22
DRS Saint-Louis,Richard Toll,2023-09-01,29.8,34.57,26.03,84.68,71.78,2.25,5.99
DRS Saint-Louis,Richard Toll,2023-10-01,30.09,36.66,25.01,30.63,60.41,2.14,5.72
DRS Saint-Louis,Richard Toll,2023-11-01,27.08,36.42,19.56,0.0,29.99,2.66,5.54
DRS Saint-Louis,Richard Toll,2023-12-01,24.31,33.25,17.35,0.0,26.47,3.29,5.08
DRS Saint-Louis,Richard Toll,2024-01-01,24.51,34.11,17.11,0.0,25.32,3.08,5.28
DRS Saint-Louis,Richard Toll,2024-02-01,26.61,36.78,18.45,0.0,20.21,3.57,5.96
DRS Saint-Louis,Richard Toll,2024-03-01,27.29,37.83,19.03,0.0,33.79,3.58,6.74
DRS Saint-Louis,Richard Toll,2024-04-01,30.46,40.76,22.28,0.11,33.47,4.38,7.1
DRS Saint-Louis,Richard Toll,2024-05-01,32.08,42.56,23.66,0.0,35.88,4.31,7.22
DRS Saint-Louis,Richard Toll,2024-06-01,31.07,40.31,23.7,2.18,48.62,4.12,6.7
DRS Saint-Louis,Richard Toll,2024-07-01,30.83,37.18,25.76,78.13,59.08,4.02,6.38
DRS Saint-Louis,Richard Toll,2024-08-01,30.89,36.26,26.55,66.81,63.56,3.35,6.29
DRS Saint-Louis,Richard Toll,2024-09-01,30.14,35.48,25.82,83.74,64.22,2.9,5.45
DRS Saint-Louis,Richard Toll,2024-10-01,30.69,37.55,25.1,18.68,52.69,2.27,5.64
DRS Saint-Louis,Richard Toll,2024-11-01,27.59,36.47,20.34,0.0,37.59,2.72,5.56
DRS Saint-Louis,Richard Toll,2024-12-01,24.27,31.86,18.28,2.58,28.36,3.55,4.34
DRS Saint-Louis,Saint-Louis,2021-01-01,22.76,30.33,16.93,0.0,39.02,4.46,4.93
DRS Saint-Louis,Saint-Louis,2021-02-01,24.04,32.46,17.47,0.0,35.12,4.18,5.52
DRS Saint-Louis,Saint-Louis,2021-03-01,24.39,33.48,18.09,0.0,48.39,4.45,6.7
DRS Saint-Louis,Saint-Louis,2021-04-01,25.67,35.46,19.21,0.0,54.53,4.96,7.15
DRS Saint-Louis,Saint-Louis,2021-05-01,25.49,34.0,19.83,0.07,59.98,4.79,6.7
DRS Saint-Louis,Saint-Louis,2021-06-01,28.42,35.56,23.35,42.42,61.49,4.12,6.31
DRS Saint-Louis,Saint-Louis,2021-07-01,28.33,33.53,24.42,13.14,65.92,3.98,6.08
DRS Saint-Louis,Saint-Louis,2021-08-01,28.34,31.94,25.59,285.99,77.69,2.7,5.89
DRS Saint-Louis,Saint-Louis,2021-09-01,28.7,32.72,25.8,148.61,78.14,2.38,5.94
DRS Saint-Louis,Saint-Louis,2021-10-01,28.62,34.16,24.6,7.93,67.59,2.41,5.33
DRS Saint-Louis,Saint-Louis,2021-11-01,27.38,34.24,22.35,4.92,54.89,2.83,4.82
DRS Saint-Louis,Saint-Louis,2021-12-01,24.94,32.0,19.5,0.14,40.63,3.42,4.08
DRS Saint-Louis,Saint-Louis,2022-01-01,24.21,31.45,18.47,0.1,38.19,3.84,4.58
DRS Saint-Louis,Saint-Louis,2022-02-01,24.09,31.99,18.08,0.0,37.31,4.53,5.53
DRS Saint-Louis,Saint-Louis,2022-03-01,23.91,32.82,17.45,0.0,46.24,4.67,6.65
DRS Saint-Louis,Saint-Louis,2022-04-01,25.21,34.4,18.92,0.0,54.14,4.94,6.9
DRS Saint-Louis,Saint-Louis,2022-05-01,27.93,36.26,21.86,1.2,53.77,4.02,6.56
